,,a,available,b,conc,date,default,firstmonth,intercept,intercept.lower,intercept.upper,lastmonth,lower,lower.a,lower.b,lower.percent,p,p.stars,slope,slope.percent,upper,upper.a,upper.b,upper.percent
1300A,O3,8.106660560690933,0.9381720430107527,0.003353855525863601,43.138965216358265,16222.0,default,6_2014,8.106660560690933,64.98239593153234,-64.5611996765131,12_2019,0.03933140362439288,64.98239593153234,0.0001077572702038161,0.058940727715081874,0.04674457429048414,*,1.2241572669402143,1.9582472912976567,2.760466365582955,-64.5611996765131,0.007562921549542342,4.749229180347066
1300A,NO2,86.43397900232078,0.9153225806451613,-0.0023693953137806406,64.08994252050411,16222.0,default,8_2014,86.43397900232078,157.19355722503556,12.318980941756507,12_2019,-2.347922881375588,157.19355722503556,-0.006432665428426269,-4.44321700524258,0.360601001669449,,-0.8648292895299339,-1.8018159671632612,0.7259695852642907,12.318980941756507,0.0019889577678473716,1.6283239840096566
1300A,PM2.5,492.01340947105945,0.918010752688172,-0.024687905493656195,91.13955357944901,16222.0,default,8_2014,492.01340947105945,559.2937682079279,433.46870973164596,12_2019,-10.387632811240211,559.2937682079279,-0.02845926797600058,-10.640065917136429,0.0,***,-9.01108550518451,-9.845361066034734,-7.762435039683022,433.46870973164596,-0.02126694531420006,-8.773460277399698
1300A,PM10,933.8546399480497,0.9408602150537635,-0.04559581202759369,167.68944399787398,16222.0,default,8_2014,933.8546399480497,1051.7068816385251,846.9477285929443,12_2019,-19.120976566782332,1051.7068816385251,-0.052386237169266665,-9.47064302629076,0.0,***,-16.642471390071698,-8.569786178979655,-14.766985928792579,846.9477285929443,-0.040457495695322136,-7.745752781800228
1301A,CO,7.22195990786099,0.9583333333333334,-0.0003597796363727504,1.5403599577655886,16222.0,default,6_2014,7.22195990786099,8.343731651491629,6.121321104717822,12_2019,-0.15552301731700918,8.343731651491629,-0.00042609045840276487,-10.862880546836129,0.0,***,-0.1313195672760539,-9.477351267625279,-0.10876548773755303,6.121321104717822,-0.00029798763763713156,-8.448686509050015
1301A,SO2,429.5434761001828,0.9583333333333334,-0.023279234358800475,50.90360325394386,16222.0,default,6_2014,429.5434761001828,491.6805471433201,370.24193415144646,12_2019,-9.801187438776571,491.6805471433201,-0.026852568325415264,-17.477719105970124,0.0,***,-8.496920540962174,-16.369275837154166,-7.201348870094667,370.24193415144646,-0.01972972293176621,-14.349212842301165
1301A,O3,0.1304215737855685,0.9516129032258065,0.004278119186342752,33.79564501389986,16222.0,default,6_2014,0.1304215737855685,80.47890385513246,-90.09359663839992,12_2019,-0.1417164314640901,80.47890385513246,-0.00038826419579202765,-0.19104274804855192,0.07345575959933222,+,1.5615135030151046,2.2458103094506665,3.4646222768355104,-90.09359663839992,0.009492115826946604,5.423004398110851
1301A,NO2,107.61489924333578,0.9408602150537635,-0.003496923898779527,51.59697182612271,16222.0,default,6_2014,107.61489924333578,147.71297783426655,73.05253157318441,12_2019,-2.1120485031893983,147.71297783426655,-0.00578643425531342,-3.9224276938762577,0.0,***,-1.2763772230545274,-2.508218530062437,-0.5511071810186432,73.05253157318441,-0.00150988268772231,-1.134917822315103
1301A,PM2.5,382.8863300934113,0.9623655913978495,-0.01866969248450137,83.16476130816271,16222.0,default,6_2014,382.8863300934113,448.262802713864,322.89929869955745,12_2019,-8.208681677731674,448.262802713864,-0.022489538843100475,-9.83811993822,0.0,***,-6.814437756843001,-8.51521816278917,-5.613646942603792,322.89929869955745,-0.015379854637270662,-7.647260135331653
1301A,PM10,662.084822366001,0.9623655913978495,-0.03106509687534552,182.00549227326013,16222.0,default,8_2014,662.084822366001,776.8977516459671,564.8879971103734,12_2019,-13.835286630098816,776.8977516459671,-0.03790489487698306,-8.540060689924118,0.0,***,-11.338760359501114,-7.1697681295525415,-9.430133841483059,564.8879971103734,-0.025835983127350845,-6.468890578324181
1302A,CO,5.510325915581115,0.928763440860215,-0.00025648170029273084,0.9489571212722651,16222.0,default,8_2014,5.510325915581115,6.461738641553926,4.35389192812068,12_2019,-0.11342122407395006,6.461738641553926,-0.0003107430796546577,-7.982550889645564,0.0,***,-0.09361582060684676,-6.936150518783275,-0.06850025427232154,4.35389192812068,-0.0001876719295132097,-5.231111951046168
1302A,SO2,420.9835973479053,0.928763440860215,-0.02286750774053974,59.65754480597619,16222.0,default,8_2014,420.9835973479053,485.67871297405674,367.02201146587174,12_2019,-9.694546219023456,485.67871297405674,-0.026560400600064264,-17.68564814657487,0.0,***,-8.346640325297004,-16.684308903445018,-7.186269475263614,367.02201146587174,-0.019688409521270173,-15.085595143057667
1302A,O3,-79.48024084451978,0.9206989247311828,0.008106045081267709,44.79538801463592,16222.0,default,8_2014,-79.48024084451978,-11.487043420357296,-167.5877931532284,12_2019,1.5162604385791072,-11.487043420357296,0.004154138187887965,2.7123843251942192,0.0,***,2.9587064546627135,5.688067473289628,4.852229831634634,-167.5877931532284,0.013293780360642833,10.09537019387629
1302A,NO2,152.86654774895015,0.918010752688172,-0.005454461174587755,72.54596709003441,16222.0,default,8_2014,152.86654774895015,210.6039739251499,105.38656458592483,12_2019,-3.1750784971880597,210.6039739251499,-0.008698845197775506,-4.5690297512937885,0.0,***,-1.9908783287245304,-3.0921808441356737,-0.9909201117186934,105.38656458592483,-0.002714849621147105,-1.615289807506528
1302A,PM2.5,412.4037386174203,0.9032258064516129,-0.02025519248509991,94.85574144300965,16222.0,default,8_2014,412.4037386174203,498.6474908005471,339.21631350298384,12_2019,-9.188019306124957,498.6474908005471,-0.02517265563321906,-10.175368806310097,0.0,***,-7.393145257061467,-8.819842428090867,-5.819187940508312,339.21631350298384,-0.01594298065892688,-7.2207964259871416
1302A,PM10,654.8477848844948,0.9166666666666666,-0.03044080381965992,157.44705131245848,16222.0,default,8_2014,654.8477848844948,746.5913610670566,588.6894270680089,12_2019,-13.056482724379503,746.5913610670566,-0.03577118554624521,-7.850633978519096,0.0,***,-11.11089339417587,-6.899587602370401,-9.71627279554023,588.6894270680089,-0.026619925467233505,-6.1941929700346705
1303A,CO,6.554922921453826,0.9637096774193549,-0.000311438168725885,1.4516057272900675,16222.0,default,8_2014,6.554922921453826,7.712660581567332,5.477312234362835,12_2019,-0.13892943586272555,7.712660581567332,-0.00038062859140472753,-9.03251500158435,0.0,***,-0.11367493158494803,-7.564345080026892,-0.09039272985913684,5.477312234362835,-0.00024765131468256667,-6.191653485946408
1303A,SO2,525.9328900746382,0.9637096774193549,-0.028710805775003973,81.94199590256413,16222.0,default,8_2014,525.9328900746382,629.53154164736,427.67767167709314,12_2019,-12.671908242084703,629.53154164736,-0.03471755682762932,-19.10049936784207,0.0,***,-10.47944410787645,-17.411706201951063,-8.470948745860273,427.67767167709314,-0.02320807875578157,-16.546043946412425
1303A,O3,-61.3676291369832,0.9663978494623656,0.007595469104216619,51.90528615633747,16222.0,default,8_2014,-61.3676291369832,12.448214618230814,-153.50245386603314,12_2019,1.2166080902936822,12.448214618230814,0.0033331728501196775,1.8289648125656588,0.00333889816360601,**,2.772346223039066,4.48265539416282,4.740068256711312,-153.50245386603314,0.012986488374551538,8.291999090765309
1303A,NO2,149.2469332974102,0.9637096774193549,-0.0056108944708203184,58.82962776689317,16222.0,default,8_2014,149.2469332974102,182.62883320264763,118.04132085112829,12_2019,-2.760410918776013,182.62883320264763,-0.007562769640482227,-4.604861159436098,0.0,***,-2.047976481849416,-3.5172280378309626,-1.3858231967522,118.04132085112829,-0.0037967758815128766,-2.4549559687457907
1303A,PM2.5,472.6194296550267,0.967741935483871,-0.023382650433343657,100.63996593522131,16222.0,default,8_2014,472.6194296550267,533.9210114770743,412.51846207124254,12_2019,-9.86795666415466,533.9210114770743,-0.027035497710012766,-10.349067462852766,0.0,***,-8.534667408170435,-9.146957976618996,-7.248675373646956,412.51846207124254,-0.019859384585334126,-8.022037906173692
1303A,PM10,643.2367555142064,0.9704301075268817,-0.02945103084240624,174.3623458118136,16222.0,default,8_2014,643.2367555142064,760.4232326123479,531.7056961806378,12_2019,-13.15237738822309,760.4232326123479,-0.036033910652666,-7.477992146596094,0.0,***,-10.749626257478278,-6.495943731412336,-8.349806805768683,531.7056961806378,-0.02287618302950324,-5.198865277389168
1304A,CO,8.822312301226326,0.9690860215053764,-0.00044686568314811686,1.417833258184893,16222.0,default,8_2014,8.822312301226326,11.127585450924377,7.273740923846043,12_2019,-0.21163114975733516,11.127585450924377,-0.0005798113691981785,-12.290663903929115,0.0,***,-0.16310597434906265,-10.367406897549497,-0.13005939394988408,7.273740923846043,-0.0003563271067120112,-8.708930469087449
1304A,SO2,429.87929986098095,0.9690860215053764,-0.02350756426849405,57.915318635186736,16222.0,default,8_2014,429.87929986098095,544.2674399726095,349.72772552148535,12_2019,-10.844110646469558,544.2674399726095,-0.02970989218210838,-17.402486844295264,0.0,***,-8.580260958000329,-17.676829474415406,-6.882994543483571,349.72772552148535,-0.018857519297215262,-15.707051608708158
1304A,O3,25.11534721126504,0.9690860215053764,0.002970324565562042,56.80357000083538,16222.0,default,8_2014,25.11534721126504,117.2102261040963,-55.65687253707384,12_2019,-0.8769464499005987,117.2102261040963,-0.0024025930134262976,-1.1209080200934114,0.2838063439065108,,1.0841684664301454,1.4790848182118794,2.740066497491201,-55.65687253707384,0.007507031499975892,4.143943804243635
1304A,NO2,65.36431761108015,0.9596774193548387,-0.0010839872894398883,58.41251888179562,16222.0,default,9_2014,65.36431761108015,165.1304235557718,3.7554456943883707,12_2019,-2.465153317939432,165.1304235557718,-0.006753844706683375,-4.436158126847094,0.5308848080133557,,-0.39565536064555923,-0.8280795083832512,0.9052088961433937,3.7554456943883707,0.002480024372995599,2.0579289827294005
1304A,PM2.5,545.3597738882108,0.9556451612903226,-0.026980550127479096,90.8884929882351,16222.0,default,8_2014,545.3597738882108,689.9949445813844,436.526714624796,12_2019,-12.8552319663606,689.9949445813844,-0.0352198136064674,-10.833748869693853,0.0,***,-9.84790079652987,-9.145414976097172,-7.441861732909759,436.526714624796,-0.020388662281944546,-7.035103642116601
1304A,PM10,937.8400316025909,0.9704301075268817,-0.04565841984022764,164.70454592837123,16222.0,default,8_2014,937.8400316025909,1117.6684896100091,783.1726142432871,12_2019,-20.339537585061656,1117.6684896100091,-0.05572476050701823,-9.517736073557256,0.0,***,-16.66532324168309,-8.452297769783293,-13.416358503890226,783.1726142432871,-0.03675714658600062,-7.17843177337436
1305A,CO,6.05306479730274,0.9637096774193549,-0.0002937432773380758,1.251351778345613,16222.0,default,6_2014,6.05306479730274,7.1315770704036305,5.159484161653345,12_2019,-0.12966678445101087,7.1315770704036305,-0.00035525146424934486,-9.473802777173448,0.0,***,-0.10721629622839766,-8.324496386083087,-0.08784064433459081,5.159484161653345,-0.00024065929954682414,-6.996416913492075
1305A,SO2,620.6159034158524,0.956989247311828,-0.03416862841373499,69.69080563345155,16222.0,default,6_2014,620.6159034158524,724.1309049296113,526.4854907225929,12_2019,-14.666186589912241,724.1309049296113,-0.04018133312304724,-20.282567712168806,0.0,***,-12.471549371013271,-18.8015914886421,-10.48663172486786,526.4854907225929,-0.028730497876350302,-17.35641148188835
1305A,O3,-113.804089578406,0.9596774193548387,0.010807835639363512,35.419653877697215,16222.0,default,6_2014,-113.804089578406,-45.40404703287052,-194.0156017920004,12_2019,2.505144431100749,-45.40404703287052,0.006863409400276025,3.799462465875316,0.0,***,3.944860008367682,6.412256570062736,5.659214205164227,-194.0156017920004,0.015504696452504732,9.8418405294832
1305A,NO2,184.03829974498902,0.956989247311828,-0.007558777741761803,72.35339177826228,16222.0,default,6_2014,184.03829974498902,226.64364216914245,145.21509443236502,12_2019,-3.680437845492102,226.64364216914245,-0.010083391357512609,-5.8354006967621785,0.0,***,-2.758953875743058,-4.491961145278084,-1.9708251729289863,145.21509443236502,-0.00539952102172325,-3.4201425963878593
1305A,PM2.5,618.7538372093011,0.9637096774193549,-0.031719515381963756,103.75748301390887,16222.0,default,8_2014,618.7538372093011,691.2082919999896,540.8940730479417,12_2019,-13.104429483924445,691.2082919999896,-0.03590254653129985,-12.044824344383644,0.0,***,-11.57762311441677,-11.110977750583244,-10.02068960975373,540.8940730479417,-0.027453944136311588,-10.48889376547427
1305A,PM10,876.5233371752366,0.9502688172043011,-0.04305692393832361,172.90418411987258,16222.0,default,8_2014,876.5233371752366,982.6545447331714,755.7011745709256,12_2019,-17.841395225405268,982.6545447331714,-0.04888053486412402,-9.4043388656744,0.0,***,-15.715777237488117,-8.826414772595776,-13.174480976374928,755.7011745709256,-0.03609446842842446,-7.741647580621094
1306A,CO,5.617190620028724,0.9650537634408602,-0.00026632396160048035,1.1199497194326622,16222.0,default,6_2014,5.617190620028724,7.223368569282613,4.369653300516868,12_2019,-0.13036826392985484,7.223368569282613,-0.00035717332583521874,-9.121108337111076,0.0,***,-0.09720824598417532,-7.495527536202665,-0.07057431604223721,4.369653300516868,-0.0001933542905266773,-5.723510296784076
1306A,SO2,412.5696383196652,0.9663978494623656,-0.022279538312626895,54.01600154208826,16222.0,default,6_2014,412.5696383196652,481.95565034835147,354.3916111299779,12_2019,-9.58719790404186,481.95565034835147,-0.026266295627511944,-17.16173522800857,0.0,***,-8.132031484108817,-15.898098964540424,-6.876262698795837,354.3916111299779,-0.01883907588711188,-14.095288393662061
1306A,O3,7.085622732645092,0.9583333333333334,0.003796717338772337,46.86187550033901,16222.0,default,6_2014,7.085622732645092,79.4559362710855,-86.46041800184494,12_2019,-0.1324971884300278,79.4559362710855,-0.00036300599569870633,-0.18010348764017048,0.07679465776293823,+,1.385801828651903,2.0178845677125845,3.3447465608468128,-86.46041800184494,0.009163689207799487,5.378015757118455
1306A,NO2,113.52113320544557,0.9502688172043011,-0.004097421695477879,49.08538079528594,16222.0,default,6_2014,113.52113320544557,150.2750752776443,73.72306834794999,12_2019,-2.2854595965561835,150.2750752776443,-0.006261533141249818,-4.692888813116355,0.006677796327211993,**,-1.4955589188494258,-3.178472352638383,-0.6513153369938638,73.72306834794999,-0.0017844255808051063,-1.4546043444533179
1306A,PM2.5,373.049891847523,0.9543010752688172,-0.01787268100645891,87.40690018634324,16222.0,default,6_2014,373.049891847523,427.5148106001617,329.7846513343877,12_2019,-7.656531901881789,427.5148106001617,-0.020976799731182983,-8.777490728247646,0.0,***,-6.523528567357503,-7.8483958150588675,-5.624971922619703,329.7846513343877,-0.015410881979780007,-7.049780159313601
1306A,PM10,628.3846058512752,0.9610215053763441,-0.029493323833154513,139.3062533649031,16222.0,default,6_2014,628.3846058512752,733.4591344228335,531.3321282945321,12_2019,-12.927155437786293,733.4591344228335,-0.03541686421311313,-8.13403304826508,0.0,***,-10.765063199101396,-7.179393575276418,-8.670676692245213,531.3321282945321,-0.023755278608890994,-5.939877491469805
1307A,CO,1.3116547191841113,0.9825268817204301,-4.220217932068072e-05,0.564172523983619,16222.0,default,12_2014,1.3116547191841113,2.1984999277088373,0.6570123124161029,12_2019,-0.033954593127075855,2.1984999277088373,-9.302628253993385e-05,-4.925041366061543,0.04340567612687818,*,-0.015403795452048463,-2.4565460036391653,-0.0015379100592219847,0.6570123124161029,-4.213452217046534e-06,-0.2612553328860277
1307A,SO2,130.29442122108878,0.9825268817204301,-0.006922947182707467,11.130750404619814,16222.0,default,9_2014,130.29442122108878,176.87947597306857,78.57152395535113,12_2019,-3.4807243636105514,176.87947597306857,-0.009536231133179593,-15.691141950080482,0.0,***,-2.5268757216882256,-14.045711330640978,-1.4365010706125658,78.57152395535113,-0.0039356193715412765,-9.753599872574332
1307A,O3,211.7246791956347,0.9811827956989247,-0.0074144939913497665,94.79283404093296,16222.0,default,9_2014,211.7246791956347,293.3162400989893,128.48681748597346,12_2019,-4.480019290231377,293.3162400989893,-0.012274025452688705,-4.755505777718376,0.006677796327211993,**,-2.7062903068426647,-2.9594163597020553,-0.9377256349857098,128.48681748597346,-0.002569111328727972,-1.0801959955119174
1307A,NO2,21.237272888375916,0.9583333333333334,-0.00033829118800112997,15.1308561412835,16222.0,default,12_2015,21.237272888375916,44.43155425872446,-3.9628121145221193,12_2019,-0.6052608598258374,44.43155425872446,-0.0016582489310296915,-3.452430926316204,0.6176961602671118,,-0.12347628362041244,-0.7840006339579991,0.4104152165334479,-3.9628121145221193,0.0011244252507765697,2.874536374264376
1307A,PM2.5,155.54668476993575,0.9623655913978495,-0.007068196173936663,50.795459551238956,16222.0,default,12_2014,155.54668476993575,215.16774737315893,79.49350096204196,12_2019,-3.8662087685247144,215.16774737315893,-0.01059235279047867,-8.920935914645309,0.0,***,-2.579891603486882,-6.309900596189757,-0.9742072893224035,79.49350096204196,-0.002669061066636722,-2.6914783277569794
1307A,PM10,372.99889775326244,0.9825268817204301,-0.01757528077150024,85.5538742711666,16222.0,default,9_2014,372.99889775326244,474.44338771681146,280.88802007556876,12_2019,-8.61054083401505,474.44338771681146,-0.023590522832917942,-9.383974964595597,0.0,***,-6.414977481597588,-7.298647085379092,-4.501253484597771,280.88802007556876,-0.012332201327665125,-5.568442744704202
1308A,CO,3.179897590196852,0.9811827956989247,-0.00014074254602146967,0.7579013737807241,16222.0,default,6_2014,3.179897590196852,4.197529130138944,2.3430374636295226,12_2019,-0.07273010671742097,4.197529130138944,-0.00019926056634909857,-7.535828549056532,0.0,***,-0.05137102929783643,-5.728438087172189,-0.034241709562392836,2.3430374636295226,-9.38129029106653e-05,-4.169693099417292
1308A,SO2,202.05130399945284,0.9717741935483871,-0.010791058045729492,31.976103048758343,16222.0,default,8_2014,202.05130399945284,246.83045547785628,163.48808129844411,12_2019,-4.898629888110918,246.83045547785628,-0.01342090380304361,-16.824208972855303,0.0,***,-3.9387361866912647,-14.588581590476773,-3.148354545626014,163.48808129844411,-0.008625628892126065,-13.36135999083281
1308A,O3,15.778641198448206,0.9852150537634409,0.002773200944350568,48.602229421598345,16222.0,default,6_2014,15.778641198448206,83.76076915204044,-56.858142077147356,12_2019,-0.42586828011469197,83.76076915204044,-0.0011667624112731286,-0.6568640535729198,0.1636060100166945,,1.0122183446879573,1.6657778335640987,2.551311918099799,-56.858142077147356,0.006989895666026846,4.5130446144637
1308A,NO2,112.66413856508473,0.9771505376344086,-0.0042159457609907275,16.582552652231584,16222.0,default,8_2014,112.66413856508473,169.51719251448122,50.60959376362913,12_2019,-2.7432119660142367,169.51719251448122,-0.007515649221956813,-5.763252445704156,0.023372287145241977,*,-1.5388202027616156,-3.475747958828307,-0.223550325099397,50.60959376362913,-0.000612466644107937,-0.5496126431445921
1308A,PM2.5,198.34804300302915,0.9798387096774194,-0.008746595488369986,57.30887095485654,16222.0,default,8_2014,198.34804300302915,253.3182006013975,148.3450597552631,12_2019,-4.366464448703977,253.3182006013975,-0.011962916297819114,-7.368842343137922,0.0,***,-3.1925073532550448,-5.654381435530514,-2.120954231981336,148.3450597552631,-0.005810833512277633,-3.921758202325731
1308A,PM10,474.70655849885117,0.9852150537634409,-0.022257043444231094,132.81590837019917,16222.0,default,9_2014,474.70655849885117,604.556819439484,343.45471170950475,12_2019,-10.883885585438032,604.556819439484,-0.029818864617638444,-9.007214620008503,0.0,***,-8.123820857144349,-7.147928493853122,-5.350679207357455,343.45471170950475,-0.014659395088650561,-5.064532868272763
1309A,CO,2.8886071448001114,0.9596774193548387,-0.00012169004404653939,0.8963758036603056,16283.0,default,9_2014,2.8886071448001114,4.323293756602614,1.4796247778675553,12_2019,-0.07532326684484417,4.323293756602614,-0.0002063651146434087,-7.821319798414324,0.0033388981636059967,**,-0.044416866076986875,-4.896426784389045,-0.01446664063748266,1.4796247778675553,-3.9634631883514134e-05,-1.734080924663074
1309A,SO2,245.8162732298692,0.9798387096774194,-0.013338553105387771,19.337648225590428,16283.0,default,10_2014,245.8162732298692,297.69397659776325,206.54229733180404,12_2019,-5.970929201195266,297.69397659776325,-0.016358710140261003,-19.061166025431298,0.0,***,-4.868571883466537,-17.00834132130442,-4.045616804910466,206.54229733180404,-0.011083881657288948,-15.522183160490384
1309A,O3,259.7340456893571,0.9825268817204301,-0.011532456494695642,90.37693581185611,16283.0,default,9_2014,259.7340456893571,364.38852502969957,172.479371535903,12_2019,-6.402659214045966,364.38852502969957,-0.017541532093276618,-8.129353594146668,0.0033388981636059967,**,-4.20934662056391,-5.850291601373953,-2.351212560617793,172.479371535903,-0.006441678248267926,-3.4786641478233586
1309A,NO2,-116.31149626557684,0.9798387096774194,0.008915244666294958,41.06639526690989,16283.0,default,9_2014,-116.31149626557684,-70.8889643764827,-176.20140450602923,12_2019,2.304946096506409,-70.8889643764827,0.0063149208123463255,7.217189930233231,0.0,***,3.2540643031976595,11.277128796784286,4.484541022237971,-176.20140450602923,0.012286413759556084,18.79658870064182
1309A,PM2.5,151.6570711340304,0.989247311827957,-0.006327380935941929,54.66645506506803,16283.0,default,9_2014,151.6570711340304,212.283705431555,92.19573130842545,12_2019,-3.6025199578870626,212.283705431555,-0.009869917692841268,-6.985440625195237,0.0,***,-2.309494041618804,-4.749277154449887,-1.0522285103357316,92.19573130842545,-0.002882817836536251,-2.3251197955932215
1309A,PM10,420.81341117117574,0.9879032258064516,-0.02017100719345443,113.7225232985046,16283.0,default,9_2014,420.81341117117574,542.1994132238418,287.5347217206097,12_2019,-9.953675794924472,542.1994132238418,-0.02727034464362869,-10.140629309822655,0.0,***,-7.362417625610867,-7.970667121404923,-4.596097040140827,287.5347217206097,-0.012592046685317333,-5.571133036608696
1310A,CO,2.435182447054182,0.9758064516129032,-9.92849707228401e-05,0.7569673973395192,16222.0,default,6_2014,2.435182447054182,3.8086509721067734,1.2025001747525625,12_2019,-0.06574941672065998,3.8086509721067734,-0.00018013538827578077,-7.416786187361375,0.006677796327211993,**,-0.03623901431383664,-4.39483636659335,-0.010489327059177775,1.2025001747525625,-2.8737882353911713e-05,-1.4245720626702885
1310A,SO2,171.6232810635181,0.9825268817204301,-0.009083599448388163,24.517177666233845,16222.0,default,8_2014,171.6232810635181,199.67987733135965,149.93775513081877,12_2019,-3.917100728161869,199.67987733135965,-0.010731782816881833,-15.30781419921981,0.0,***,-3.3155137986616796,-13.661444344164018,-2.8569799068103783,149.93775513081877,-0.007827342210439393,-12.44187804677361
1310A,O3,85.55665174021652,0.9838709677419355,-0.000765584587382064,80.96172110180885,16222.0,default,6_2014,85.55665174021652,174.7430450575684,-41.72693753331329,12_2019,-2.1533411742904183,174.7430450575684,-0.00589956486106964,-2.724358420388062,0.8013355592654423,,-0.27943837439445335,-0.3820734796783086,2.412010564445244,-41.72693753331329,0.006608248121767791,3.6840301581739237
1310A,NO2,87.29636314094674,0.9825268817204301,-0.003028357949244521,45.32158712999941,16222.0,default,8_2014,87.29636314094674,138.3311549870342,27.073494691065516,12_2019,-2.1614772138052114,138.3311549870342,-0.005921855380288251,-5.113886890030523,0.09682804674457435,+,-1.1053506514742502,-2.8958364985321556,0.15595906669142862,27.073494691065516,0.0004272851142230921,0.4586368533222215
1310A,PM2.5,173.4853352709717,0.9798387096774194,-0.007985690040250638,44.60364213342469,16222.0,default,8_2014,173.4853352709717,217.13718603490005,123.99815563026277,12_2019,-3.857971012518827,217.13718603490005,-0.010569783595941991,-8.44672634296154,0.0,***,-2.9147768646914827,-6.63331647599107,-1.8740385212304136,123.99815563026277,-0.005134352112960037,-4.603533695028435
1310A,PM10,358.56557818453894,0.9838709677419355,-0.015748207171126002,113.35435519779753,16222.0,default,11_2014,358.56557818453894,446.31039589134275,282.17460138424167,12_2019,-7.623869656124372,446.31039589134275,-0.020887314126368142,-7.0935299654211335,0.0,***,-5.748095617460991,-5.575361904000532,-4.123090426407407,282.17460138424167,-0.01129613815454084,-4.167741599330731
1311A,CO,6.599005744825341,0.9879032258064516,-0.0003351214727283811,1.1380269402847056,16222.0,default,8_2014,6.599005744825341,7.578316011065642,5.601742603443556,12_2019,-0.1429642083959007,7.578316011065642,-0.00039168276272849513,-11.675902010921178,0.0,***,-0.1223193375458591,-10.520598367375825,-0.10139415473405844,5.601742603443556,-0.00027779220475084504,-9.256380320752971
1311A,SO2,216.66491775277197,0.9852150537634409,-0.01159851391105417,19.689269904770597,16222.0,default,8_2014,216.66491775277197,256.72081177841454,186.51229809402716,12_2019,-5.093689229362984,256.72081177841454,-0.01395531295715886,-16.789951228977408,0.0,***,-4.233457577534772,-14.847034954171036,-3.607438372148323,186.51229809402716,-0.009883392800406364,-13.777314916122327
1311A,O3,140.8408415565919,0.9865591397849462,-0.0038110358812417804,92.93346757391278,16222.0,default,8_2014,140.8408415565919,261.512820117666,42.235206923803815,12_2019,-3.9295806183177917,261.512820117666,-0.010765974296761073,-4.523665196354115,0.1969949916527547,,-1.3910280966532498,-1.7603891112959393,0.701543329025268,42.235206923803815,0.0019220365178774465,0.9555925443183154
1311A,NO2,138.24963012325492,0.9825268817204301,-0.005722869532511192,46.19022907986107,16222.0,default,10_2014,138.24963012325492,185.23608509837075,83.04980551754036,12_2019,-3.0646830929889326,185.23608509837075,-0.008396392035586116,-6.250652153042873,0.01001669449081799,*,-2.088847379366585,-4.599643965709381,-0.9156328542841409,83.04980551754036,-0.002508583162422304,-2.1617767533963477
1311A,PM2.5,116.81005787425772,0.9852150537634409,-0.004155373086899615,59.629190119034284,16222.0,default,8_2014,116.81005787425772,188.11918186151001,57.933021951323,12_2019,-3.0505649392230714,188.11918186151001,-0.00835771216225499,-5.806134671895987,0.01001669449081799,*,-1.5167111767183594,-3.0701663711446927,-0.2552149829523568,57.933021951323,-0.0006992191313763199,-0.547785788246738
1311A,PM10,209.13428070372333,0.9852150537634409,-0.007448429369827465,92.27729945844172,16222.0,default,8_2014,209.13428070372333,301.2889081770047,112.74421123042298,12_2019,-4.673252962826649,301.2889081770047,-0.012803432774867533,-4.993238580320136,0.013355592654423987,*,-2.7186767199870245,-3.078704784048917,-0.7056872968190576,112.74421123042298,-0.001933389854298788,-0.8671426612707143
1312A,CO,4.246370709382559,0.978494623655914,-0.0002008475948017099,0.6202169328379354,16222.0,default,8_2014,4.246370709382559,5.328284906011248,2.786028338831621,12_2019,-0.09708787330728294,5.328284906011248,-0.0002659941734446108,-9.581095998212232,0.0,***,-0.07330937210262412,-7.418317373956442,-0.04300618760779388,2.786028338831621,-0.00011782517152820241,-4.916856182065894
1312A,SO2,275.8990509655694,0.9758064516129032,-0.015038976127577552,22.86324537556751,16222.0,default,8_2014,275.8990509655694,335.0183074088948,224.7742612946588,12_2019,-6.74638905881099,335.0183074088948,-0.018483257695372575,-19.17519264404545,0.0,***,-5.489226286565806,-17.187788650152143,-4.400298982525844,224.7742612946588,-0.012055613650755737,-15.065339706788428
1312A,O3,198.17071684951776,0.978494623655914,-0.006710582836779811,63.69751498408246,16222.0,default,8_2014,198.17071684951776,267.7342930064216,121.69176873001089,12_2019,-3.893092076213989,267.7342930064216,-0.010666005688257504,-4.110524486875669,0.01001669449081799,*,-2.449362735424631,-2.7424898687563046,-0.8253617260293225,121.69176873001089,-0.0022612650028200616,-0.9709049642579847
1312A,NO2,124.99998878772843,0.9502688172043011,-0.005196757657746373,39.37675842513518,16222.0,default,8_2014,124.99998878772843,192.2213882208694,58.29226458053455,12_2019,-3.273887138197504,192.2213882208694,-0.008969553803280832,-7.007870937709837,0.0033388981636059967,**,-1.8968165450774261,-4.66069063153196,-0.46248362240018265,58.29226458053455,-0.001267078417534747,-1.2255208870323604
1312A,PM2.5,272.8006359804968,0.9139784946236559,-0.013808538649826608,54.65099959652009,16283.0,default,9_2014,272.8006359804968,327.6868353667565,222.84146737404066,12_2019,-6.190898098382263,327.6868353667565,-0.01696136465310209,-12.020009601027192,0.0,***,-5.040116607186712,-10.509832903378967,-3.9854424069729535,222.84146737404066,-0.010919020293076585,-8.847286398081181
